VentaID,Fecha,TiendaID,ProductoID,Cantidad,PrecioUnitario,MontoTotal,Descuento
V0000398,2023-01-03,T018,P0044,1,3930.17,3930.17,8.1
V0000399,2023-01-03,T009,P0038,1,20425.16,20425.16,8.3
V0000400,2023-01-03,T062,P0077,1,10595.68,10595.68,10.8
V0000401,2023-01-03,T093,P0064,1,6982.29,6982.29,17.8
V0000402,2023-01-03,T059,P0051,1,7681.25,7681.25,9.1
V0000403,2023-01-03,T043,P0102,1,10785.63,10785.63,11.4
V0000404,2023-01-03,T057,P0085,1,25076.35,25076.35,24.5
V0000405,2023-01-03,T077,P0167,1,5159.82,5159.82,9.6
V0000406,2023-01-03,T026,P0178,1,3541.01,3541.01,5.3
V0000407,2023-01-03,T041,P0102,1,9635.04,9635.04,20.8
V0000408,2023-01-03,T074,P0126,1,4543.92,4543.92,9.8
V0000409,2023-01-03,T051,P0072,1,5611.34,5611.34,28.0
V0000410,2023-01-03,T076,P0052,3,15082.23,45246.68,5.4
V0000411,2023-01-03,T071,P0197,1,3730.19,3730.19,21.8
V0000412,2023-01-03,T027,P0182,1,2729.25,2729.25,8.7
V0000413,2023-01-03,T009,P0178,1,2847.53,2847.53,23.9
V0000414,2023-01-03,T087,P0105,1,9961.65,9961.65,19.0
V0000415,2023-01-03,T033,P0062,1,6652.93,6652.93,21.5
V0000416,2023-01-03,T010,P0097,1,7363.22,7363.22,17.9
V0000417,2023-01-03,T052,P0150,1,10146.26,10146.26,27.7
V0000418,2023-01-03,T054,P0178,1,2853.07,2853.07,23.7
V0000419,2023-01-03,T090,P0093,2,16305.87,32611.74,16.1
V0000420,2023-01-03,T011,P0164,1,2581.43,2581.43,7.4
V0000421,2023-01-03,T046,P0171,1,5605.04,5605.04,18.4
V0000422,2023-01-03,T083,P0145,1,12632.06,12632.06,12.0
V0000423,2023-01-03,T043,P0193,2,2311.45,4622.91,12.9
V0000424,2023-01-03,T013,P0003,1,4160.02,4160.02,15.3
V0000425,2023-01-03,T072,P0133,1,10211.34,10211.34,17.3
V0000426,2023-01-03,T048,P0115,1,24805.73,24805.73,23.2
V0000427,2023-01-03,T089,P0151,1,4633.66,4633.66,10.3
V0000428,2023-01-03,T062,P0007,1,13971.68,13971.68,12.5
V0000429,2023-01-03,T015,P0022,1,14166.18,14166.18,21.9
V0000430,2023-01-03,T040,P0090,1,11741.04,11741.04,23.5
V0000431,2023-01-03,T062,P0134,1,8945.6,8945.6,2.9
V0000432,2023-01-03,T090,P0185,1,1339.09,1339.09,2.0
V0000433,2023-01-03,T091,P0012,1,11027.42,11027.42,25.5
V0000434,2023-01-03,T014,P0166,1,4718.14,4718.14,4.9
V0000435,2023-01-03,T032,P0190,1,2422.85,2422.85,16.6
V0000436,2023-01-03,T072,P0085,1,28596.22,28596.22,13.9
V0000437,2023-01-03,T081,P0104,1,26627.88,26627.88,19.2
V0000438,2023-01-03,T051,P0111,1,9066.63,9066.63,18.4
V0000439,2023-01-03,T058,P0051,1,7467.76,7467.76,11.7
V0000440,2023-01-03,T028,P0181,1,1234.91,1234.91,22.6
V0000441,2023-01-03,T074,P0017,1,12541.87,12541.87,26.2
V0000442,2023-01-03,T047,P0048,1,20219.14,20219.14,13.7
V0000443,2023-01-03,T086,P0068,2,5573.66,11147.32,15.8
V0000444,2023-01-03,T041,P0164,1,2277.63,2277.63,18.3
V0000445,2023-01-03,T015,P0151,1,3857.52,3857.52,25.4
V0000446,2023-01-03,T023,P0159,1,1828.98,1828.98,21.2
V0000447,2023-01-03,T079,P0077,1,9487.04,9487.04,20.2
V0000448,2023-01-03,T016,P0081,1,14639.3,14639.3,3.5
V0000449,2023-01-03,T089,P0096,1,7298.34,7298.34,11.7
V0000450,2023-01-03,T018,P0153,1,2786.04,2786.04,12.7
V0000451,2023-01-03,T082,P0125,1,6012.32,6012.32,27.6
V0000452,2023-01-03,T072,P0045,1,17446.78,17446.78,8.7
V0000453,2023-01-03,T041,P0048,1,19081.13,19081.13,18.6
V0000454,2023-01-03,T002,P0092,1,13915.05,13915.05,5.9
V0000455,2023-01-03,T072,P0099,1,15195.68,15195.68,14.8
V0000456,2023-01-03,T063,P0176,1,3337.3,3337.3,25.2
V0000457,2023-01-03,T022,P0126,1,4989.67,4989.67,0.9
V0000458,2023-01-03,T029,P0195,1,2113.27,2113.27,8.2
V0000459,2023-01-03,T037,P0138,1,10372.04,10372.04,13.7
V0000460,2023-01-03,T099,P0191,1,2497.0,2497.0,16.5
V0000461,2023-01-03,T074,P0029,1,12172.7,12172.7,23.3
V0000462,2023-01-03,T070,P0094,1,16793.74,16793.74,1.2
V0000463,2023-01-03,T057,P0185,1,960.83,960.83,29.7
V0000464,2023-01-03,T095,P0027,1,10143.14,10143.14,22.5
V0000465,2023-01-03,T005,P0077,1,10640.41,10640.41,10.5
V0000466,2023-01-03,T057,P0023,2,20784.1,41568.19,3.5
V0000467,2023-01-03,T027,P0061,1,3569.15,3569.15,17.6
V0000468,2023-01-03,T091,P0090,1,13381.25,13381.25,12.8
V0000469,2023-01-03,T018,P0158,1,2113.49,2113.49,24.4
V0000470,2023-01-03,T073,P0016,1,20202.2,20202.2,8.4
V0000471,2023-01-03,T022,P0138,1,9482.22,9482.22,21.1
V0000472,2023-01-03,T074,P0075,1,4799.78,4799.78,25.7
V0000473,2023-01-03,T013,P0174,1,1307.03,1307.03,22.5
V0000474,2023-01-03,T008,P0106,3,23071.13,69213.39,26.0
V0000475,2023-01-03,T090,P0033,2,4068.22,8136.43,7.5
V0000476,2023-01-03,T042,P0183,1,2296.74,2296.74,22.8
V0000477,2023-01-03,T051,P0174,1,1394.39,1394.39,17.3
V0000478,2023-01-03,T081,P0069,1,20212.67,20212.67,13.6
V0000479,2023-01-03,T099,P0163,1,4989.7,4989.7,15.5
V0000480,2023-01-03,T089,P0072,2,6926.96,13853.93,11.1
V0000481,2023-01-03,T042,P0125,1,6137.48,6137.48,26.1
V0000482,2023-01-03,T012,P0188,1,4236.69,4236.69,13.8
V0000483,2023-01-03,T090,P0171,1,6736.8,6736.8,1.9
V0000484,2023-01-03,T051,P0137,1,10386.97,10386.97,12.9
V0000485,2023-01-03,T064,P0055,1,10755.0,10755.0,24.9
V0000486,2023-01-03,T071,P0087,1,13421.95,13421.95,17.0
V0000487,2023-01-03,T044,P0125,2,6403.09,12806.18,22.9
V0000488,2023-01-03,T013,P0012,1,11082.81,11082.81,25.1
V0000489,2023-01-03,T016,P0005,2,3413.94,6827.87,4.7
V0000490,2023-01-03,T001,P0117,3,23138.34,69415.03,12.8
V0000491,2023-01-03,T017,P0177,2,2569.01,5138.01,9.1
V0000492,2023-01-03,T012,P0071,1,17392.41,17392.41,7.5
V0000493,2023-01-03,T086,P0096,2,7850.86,15701.71,5.0
V0000494,2023-01-03,T081,P0102,1,9618.66,9618.66,21.0
V0000495,2023-01-03,T055,P0060,1,3306.85,3306.85,21.1
V0000496,2023-01-03,T028,P0001,1,18545.22,18545.22,4.0
V0000497,2023-01-03,T067,P0058,1,7168.99,7168.99,0.3
V0000498,2023-01-03,T044,P0179,1,2538.24,2538.24,29.6
V0000499,2023-01-03,T089,P0109,1,30671.65,30671.65,2.1
V0000500,2023-01-03,T012,P0099,1,17297.23,17297.23,3.1
V0000501,2023-01-03,T048,P0081,2,14547.45,29094.9,4.1
V0000502,2023-01-03,T097,P0199,2,3277.21,6554.42,19.2
V0000503,2023-01-03,T019,P0174,1,1401.54,1401.54,16.9
V0000504,2023-01-03,T084,P0157,1,5122.68,5122.68,10.5
V0000505,2023-01-03,T081,P0055,1,10361.93,10361.93,27.6
V0000506,2023-01-03,T088,P0158,1,2613.63,2613.63,6.5
V0000507,2023-01-03,T018,P0026,1,6319.79,6319.79,17.7
V0000508,2023-01-04,T055,P0090,1,14709.34,14709.34,4.2
V0000509,2023-01-04,T083,P0071,1,15683.0,15683.0,16.6
V0000510,2023-01-04,T093,P0154,1,2777.49,2777.49,23.4
V0000511,2023-01-04,T004,P0177,1,2266.86,2266.86,19.8
V0000512,2023-01-04,T027,P0078,1,13621.57,13621.57,15.3
V0000513,2023-01-04,T051,P0192,1,4354.76,4354.76,1.6
V0000514,2023-01-04,T064,P0062,1,7857.82,7857.82,7.2
V0000515,2023-01-04,T077,P0164,1,2045.51,2045.51,26.7
V0000516,2023-01-04,T047,P0004,2,4860.9,9721.8,4.0
V0000517,2023-01-04,T054,P0146,1,2441.61,2441.61,20.5
V0000518,2023-01-04,T061,P0196,2,2759.57,5519.14,23.1
V0000519,2023-01-04,T076,P0005,1,3301.9,3301.9,7.9
V0000520,2023-01-04,T008,P0011,2,7766.48,15532.97,11.9
V0000521,2023-01-04,T081,P0074,1,3158.86,3158.86,23.0
V0000522,2023-01-04,T090,P0109,1,25315.67,25315.67,19.2
V0000523,2023-01-04,T079,P0138,1,11719.84,11719.84,2.5
V0000524,2023-01-04,T066,P0021,2,4667.21,9334.43,29.2
V0000525,2023-01-04,T069,P0040,1,17731.27,17731.27,17.6
V0000526,2023-01-04,T084,P0196,1,3517.84,3517.84,2.0
V0000527,2023-01-04,T056,P0179,1,2691.59,2691.59,25.4
V0000528,2023-01-04,T032,P0015,1,15260.52,15260.52,13.0
V0000529,2023-01-04,T079,P0117,1,24082.1,24082.1,9.3
V0000530,2023-01-04,T085,P0190,1,2799.57,2799.57,3.6
V0000531,2023-01-04,T018,P0182,1,2843.64,2843.64,4.9
V0000532,2023-01-04,T067,P0089,1,11404.61,11404.61,24.7
V0000533,2023-01-04,T022,P0067,1,10606.1,10606.1,22.5
V0000534,2023-01-04,T094,P0069,2,17971.8,35943.6,23.1
V0000535,2023-01-04,T043,P0008,1,11294.11,11294.11,8.2
V0000536,2023-01-04,T034,P0017,1,14046.72,14046.72,17.3
V0000537,2023-01-04,T064,P0020,1,15136.18,15136.18,10.8
V0000538,2023-01-04,T073,P0128,1,10550.96,10550.96,4.7
V0000539,2023-01-04,T014,P0198,2,2402.33,4804.66,20.2
V0000540,2023-01-04,T030,P0030,1,7819.03,7819.03,0.1
V0000541,2023-01-04,T032,P0004,1,4508.64,4508.64,10.9
V0000542,2023-01-04,T023,P0039,2,10524.09,21048.18,25.7
V0000543,2023-01-04,T092,P0142,1,5048.57,5048.57,12.6
V0000544,2023-01-04,T032,P0083,1,19418.56,19418.56,21.6
V0000545,2023-01-04,T010,P0070,1,17668.6,17668.6,3.6
V0000546,2023-01-04,T007,P0173,1,2340.67,2340.67,24.1
V0000547,2023-01-04,T052,P0012,1,12732.42,12732.42,14.0
V0000548,2023-01-04,T100,P0073,1,13462.48,13462.48,9.8
V0000549,2023-01-04,T059,P0142,1,5427.47,5427.47,6.0
V0000550,2023-01-04,T039,P0145,1,13308.22,13308.22,7.3
V0000551,2023-01-04,T076,P0095,3,19627.86,58883.57,29.9
V0000552,2023-01-04,T026,P0199,1,3392.89,3392.89,16.4
V0000553,2023-01-04,T020,P0063,1,5335.61,5335.61,12.3
V0000554,2023-01-04,T070,P0060,1,3135.98,3135.98,25.2
V0000555,2023-01-04,T043,P0003,1,3943.92,3943.92,19.7
V0000556,2023-01-04,T094,P0189,1,1993.21,1993.21,6.2
V0000557,2023-01-04,T054,P0061,1,4255.61,4255.61,1.8
V0000558,2023-01-04,T092,P0037,1,12399.36,12399.36,1.3
V0000559,2023-01-04,T067,P0060,1,3065.55,3065.55,26.9
V0000560,2023-01-04,T096,P0118,1,9605.73,9605.73,2.9
V0000561,2023-01-04,T082,P0035,1,18432.58,18432.58,2.2
V0000562,2023-01-04,T008,P0146,1,2182.49,2182.49,28.9
V0000563,2023-01-04,T038,P0061,1,3923.95,3923.95,9.5
V0000564,2023-01-04,T090,P0101,1,28752.19,28752.19,9.8
V0000565,2023-01-04,T035,P0116,1,19455.57,19455.57,28.3
V0000566,2023-01-04,T100,P0035,1,18239.45,18239.45,3.3
V0000567,2023-01-04,T022,P0028,1,17563.05,17563.05,9.4
V0000568,2023-01-04,T069,P0031,1,3844.5,3844.5,23.1
V0000569,2023-01-04,T040,P0116,1,20197.01,20197.01,25.6
V0000570,2023-01-04,T021,P0024,1,18820.83,18820.83,9.1
V0000571,2023-01-04,T090,P0181,1,1491.99,1491.99,6.5
V0000572,2023-01-04,T019,P0084,1,20839.45,20839.45,7.4
V0000573,2023-01-04,T051,P0092,1,11777.58,11777.58,20.3
V0000574,2023-01-04,T023,P0067,1,12023.98,12023.98,12.1
V0000575,2023-01-04,T072,P0116,1,25103.11,25103.11,7.5
V0000576,2023-01-04,T014,P0119,1,24824.79,24824.79,4.2
V0000577,2023-01-04,T008,P0004,1,3569.38,3569.38,29.5
V0000578,2023-01-04,T026,P0034,1,13005.58,13005.58,11.2
V0000579,2023-01-04,T083,P0162,1,1815.34,1815.34,17.6
V0000580,2023-01-04,T003,P0020,3,15962.8,47888.4,5.9
V0000581,2023-01-04,T057,P0166,1,4825.9,4825.9,2.8
V0000582,2023-01-04,T016,P0085,1,28606.77,28606.77,13.8
V0000583,2023-01-04,T074,P0044,1,3345.41,3345.41,21.7
V0000584,2023-01-04,T004,P0128,1,9656.14,9656.14,12.8
V0000585,2023-01-04,T028,P0091,2,15834.1,31668.2,8.2
V0000586,2023-01-04,T020,P0115,1,26289.29,26289.29,18.6
V0000587,2023-01-04,T083,P0063,1,5332.04,5332.04,12.4
V0000588,2023-01-04,T062,P0141,1,12565.07,12565.07,8.4
V0000589,2023-01-04,T054,P0036,1,14625.36,14625.36,26.5
V0000590,2023-01-04,T032,P0135,1,6437.42,6437.42,24.1
V0000591,2023-01-04,T049,P0005,1,3197.7,3197.7,10.8
V0000592,2023-01-04,T063,P0140,1,5337.81,5337.81,17.0
V0000593,2023-01-04,T050,P0083,1,24577.62,24577.62,0.8
V0000594,2023-01-04,T029,P0153,1,2414.94,2414.94,24.3
V0000595,2023-01-04,T008,P0072,1,6687.18,6687.18,14.2
V0000596,2023-01-04,T099,P0092,1,13748.18,13748.18,7.0
V0000597,2023-01-04,T013,P0041,1,5902.16,5902.16,7.2
V0000598,2023-01-04,T095,P0137,1,8359.62,8359.62,29.9
V0000599,2023-01-04,T074,P0057,1,11926.53,11926.53,23.9
V0000600,2023-01-04,T023,P0091,1,14190.1,14190.1,17.8
V0000601,2023-01-04,T090,P0189,1,1747.02,1747.02,17.7
V0000602,2023-01-04,T090,P0181,1,1323.27,1323.27,17.0
V0000603,2023-01-04,T073,P0037,2,9410.95,18821.9,25.1
V0000604,2023-01-04,T070,P0127,1,9352.78,9352.78,14.7
V0000605,2023-01-04,T008,P0024,1,19351.48,19351.48,6.6
V0000606,2023-01-04,T062,P0135,1,6143.09,6143.09,27.5
V0000607,2023-01-04,T017,P0052,1,15094.03,15094.03,5.3
V0000608,2023-01-04,T008,P0083,1,20411.98,20411.98,17.6
V0000609,2023-01-04,T100,P0037,1,10581.0,10581.0,15.8
V0000610,2023-01-04,T010,P0094,1,12200.52,12200.52,28.3
V0000611,2023-01-04,T076,P0102,1,11070.93,11070.93,9.1
V0000612,2023-01-04,T021,P0035,1,16384.62,16384.62,13.1
V0000613,2023-01-04,T063,P0164,1,2643.38,2643.38,5.2
V0000614,2023-01-04,T089,P0144,2,3057.28,6114.57,18.4
V0000615,2023-01-04,T029,P0092,1,11168.91,11168.91,24.4
V0000616,2023-01-04,T040,P0097,1,8179.97,8179.97,8.8
V0000617,2023-01-04,T094,P0046,1,4597.93,4597.93,21.1
V0000618,2023-01-04,T051,P0147,2,10179.32,20358.65,23.1
V0000619,2023-01-04,T005,P0146,1,2777.6,2777.6,9.5
V0000620,2023-01-04,T029,P0157,1,5547.1,5547.1,3.1
V0000621,2023-01-04,T019,P0128,1,10815.07,10815.07,2.3
V0000622,2023-01-04,T041,P0089,1,11119.3,11119.3,26.6
V0000623,2023-01-04,T091,P0023,1,16829.49,16829.49,21.9
V0000624,2023-01-04,T058,P0086,1,14707.38,14707.38,6.3
V0000625,2023-01-04,T009,P0178,1,2857.22,2857.22,23.6
V0000626,2023-01-04,T001,P0185,1,1186.96,1186.96,13.1
V0000627,2023-01-04,T022,P0108,2,22001.35,44002.71,14.8
V0000628,2023-01-04,T045,P0097,1,8699.73,8699.73,3.0
V0000629,2023-01-04,T074,P0123,1,7802.98,7802.98,20.6
V0000630,2023-01-04,T058,P0042,1,17318.61,17318.61,25.4
V0000631,2023-01-04,T003,P0076,1,3220.59,3220.59,28.5
V0000632,2023-01-04,T044,P0019,1,20947.44,20947.44,11.3
V0000633,2023-01-04,T010,P0188,1,3588.74,3588.74,26.9
V0000634,2023-01-04,T044,P0024,1,16898.25,16898.25,18.4
V0000635,2023-01-04,T091,P0124,1,4621.32,4621.32,28.3
V0000636,2023-01-04,T078,P0043,2,3266.9,6533.8,4.7
V0000637,2023-01-05,T027,P0085,3,29121.82,87365.45,12.3
V0000638,2023-01-05,T093,P0142,2,4839.35,9678.7,16.2
V0000639,2023-01-05,T037,P0170,1,6558.97,6558.97,2.9
V0000640,2023-01-05,T074,P0101,1,27177.44,27177.44,14.7
V0000641,2023-01-05,T047,P0014,1,15288.97,15288.97,2.6
V0000642,2023-01-05,T081,P0170,1,6348.75,6348.75,6.0
V0000643,2023-01-05,T027,P0007,1,14566.32,14566.32,8.8
V0000644,2023-01-05,T061,P0021,1,5984.79,5984.79,9.3
V0000645,2023-01-05,T061,P0102,1,9758.9,9758.9,19.8
V0000646,2023-01-05,T083,P0024,1,19562.29,19562.29,5.5
V0000647,2023-01-05,T048,P0098,1,11837.93,11837.93,1.3
V0000648,2023-01-05,T060,P0113,1,18053.48,18053.48,25.1
V0000649,2023-01-05,T008,P0145,1,11353.86,11353.86,20.9
V0000650,2023-01-05,T011,P0025,1,5788.88,5788.88,24.2
V0000651,2023-01-05,T097,P0106,1,26003.29,26003.29,16.6
V0000652,2023-01-05,T067,P0100,1,22171.99,22171.99,16.1
V0000653,2023-01-05,T074,P0122,2,9410.46,18820.93,14.3
V0000654,2023-01-05,T051,P0021,2,5181.63,10363.26,21.4
V0000655,2023-01-05,T074,P0129,2,2502.31,5004.62,24.0
V0000656,2023-01-05,T080,P0174,1,1206.26,1206.26,28.5
V0000657,2023-01-05,T023,P0115,2,30667.47,61334.95,5.0
V0000658,2023-01-05,T025,P0055,1,12493.7,12493.7,12.7
V0000659,2023-01-05,T056,P0175,1,2168.39,2168.39,24.7
V0000660,2023-01-05,T077,P0038,1,16184.01,16184.01,27.3
V0000661,2023-01-05,T012,P0018,1,9526.63,9526.63,11.9
V0000662,2023-01-05,T036,P0084,1,16320.85,16320.85,27.5
V0000663,2023-01-05,T090,P0004,1,4267.85,4267.85,15.7
V0000664,2023-01-05,T015,P0108,1,24672.9,24672.9,4.4
V0000665,2023-01-05,T075,P0151,1,3711.56,3711.56,28.2
V0000666,2023-01-05,T073,P0028,1,14819.13,14819.13,23.6
V0000667,2023-01-05,T045,P0138,2,11068.74,22137.48,7.9
V0000668,2023-01-05,T063,P0168,1,1875.78,1875.78,14.2
V0000669,2023-01-05,T036,P0045,1,15559.06,15559.06,18.5
V0000670,2023-01-05,T089,P0175,1,2536.96,2536.96,11.9
V0000671,2023-01-05,T089,P0085,1,25770.78,25770.78,22.4
V0000672,2023-01-05,T048,P0069,1,17649.42,17649.42,24.5
V0000673,2023-01-05,T040,P0078,1,13707.93,13707.93,14.7
V0000674,2023-01-05,T088,P0179,1,2667.31,2667.31,26.1
V0000675,2023-01-05,T039,P0035,3,16349.31,49047.92,13.3
V0000676,2023-01-05,T035,P0083,1,20275.46,20275.46,18.1
V0000677,2023-01-05,T025,P0023,1,15639.39,15639.39,27.4
V0000678,2023-01-05,T095,P0105,1,10392.71,10392.71,15.5
V0000679,2023-01-05,T008,P0096,1,7867.09,7867.09,4.8
V0000680,2023-01-05,T091,P0080,1,22604.62,22604.62,4.1
V0000681,2023-01-05,T073,P0135,1,7987.29,7987.29,5.8
V0000682,2023-01-05,T008,P0052,1,13759.67,13759.67,13.7
V0000683,2023-01-05,T091,P0093,1,17288.7,17288.7,11.1
V0000684,2023-01-05,T065,P0119,1,18736.0,18736.0,27.7
V0000685,2023-01-05,T004,P0175,1,2456.65,2456.65,14.7
V0000686,2023-01-05,T023,P0115,2,27689.83,55379.66,14.2
V0000687,2023-01-05,T045,P0142,1,4323.87,4323.87,25.1
V0000688,2023-01-05,T096,P0067,1,13313.02,13313.02,2.7
V0000689,2023-01-05,T050,P0008,1,9147.55,9147.55,25.6
V0000690,2023-01-05,T028,P0200,2,2036.48,4072.96,19.4
V0000691,2023-01-05,T027,P0174,1,1479.35,1479.35,12.3
V0000692,2023-01-05,T100,P0006,2,14657.44,29314.88,20.5
V0000693,2023-01-05,T017,P0122,1,8999.14,8999.14,18.0
V0000694,2023-01-05,T029,P0003,1,3726.12,3726.12,24.2
V0000695,2023-01-05,T092,P0079,2,14095.11,28190.22,19.3
V0000696,2023-01-05,T049,P0109,2,27022.37,54044.74,13.8
V0000697,2023-01-05,T060,P0056,1,6508.47,6508.47,15.6
V0000698,2023-01-05,T051,P0160,1,6033.19,6033.19,0.2
V0000699,2023-01-05,T048,P0170,1,5550.31,5550.31,17.8
V0000700,2023-01-05,T039,P0073,1,12770.83,12770.83,14.5
V0000701,2023-01-05,T036,P0087,1,11989.39,11989.39,25.8
V0000702,2023-01-05,T084,P0067,1,10020.7,10020.7,26.8
V0000703,2023-01-05,T025,P0077,1,9154.21,9154.21,23.0
V0000704,2023-01-05,T077,P0015,1,15865.38,15865.38,9.6
V0000705,2023-01-05,T093,P0036,1,16938.49,16938.49,14.9
V0000706,2023-01-05,T034,P0076,2,3960.35,7920.71,12.1
V0000707,2023-01-05,T005,P0189,1,1490.11,1490.11,29.8
V0000708,2023-01-05,T044,P0049,1,17438.43,17438.43,6.7
V0000709,2023-01-05,T082,P0137,1,8681.08,8681.08,27.2
V0000710,2023-01-05,T046,P0172,1,5149.8,5149.8,25.4
V0000711,2023-01-05,T072,P0169,1,2421.4,2421.4,2.9
V0000712,2023-01-05,T095,P0033,1,3331.18,3331.18,24.3
V0000713,2023-01-05,T024,P0196,2,2620.43,5240.86,27.0
V0000714,2023-01-05,T012,P0168,1,2039.54,2039.54,6.7
V0000715,2023-01-05,T054,P0079,1,15726.55,15726.55,9.9
V0000716,2023-01-05,T075,P0067,1,10189.67,10189.67,25.5
V0000717,2023-01-05,T007,P0121,2,9376.54,18753.08,17.5
V0000718,2023-01-05,T010,P0159,1,2185.01,2185.01,5.8
V0000719,2023-01-05,T088,P0031,1,4552.48,4552.48,9.0
V0000720,2023-01-05,T020,P0014,1,14758.25,14758.25,6.0
V0000721,2023-01-05,T073,P0105,2,8658.1,17316.19,29.6
V0000722,2023-01-05,T041,P0037,2,11884.99,23769.99,5.4
V0000723,2023-01-05,T063,P0021,1,4642.83,4642.83,29.6
V0000724,2023-01-05,T082,P0081,1,13114.08,13114.08,13.6
V0000725,2023-01-05,T098,P0054,1,6647.3,6647.3,17.3
V0000726,2023-01-05,T063,P0041,1,4874.12,4874.12,23.4
V0000727,2023-01-05,T079,P0034,1,12754.49,12754.49,12.9
V0000728,2023-01-05,T062,P0110,1,21507.75,21507.75,1.1
V0000729,2023-01-06,T048,P0188,2,3597.76,7195.52,26.8
V0000730,2023-01-06,T068,P0194,1,1303.97,1303.97,20.3
V0000731,2023-01-06,T094,P0161,1,4313.8,4313.8,20.8
V0000732,2023-01-06,T040,P0089,1,13398.43,13398.43,11.5
V0000733,2023-01-06,T040,P0151,1,3891.13,3891.13,24.7
V0000734,2023-01-06,T038,P0077,1,10028.27,10028.27,15.6
V0000735,2023-01-06,T044,P0135,1,6730.88,6730.88,20.6
V0000736,2023-01-06,T044,P0035,3,16083.05,48249.16,14.7
V0000737,2023-01-06,T025,P0193,1,1932.08,1932.08,27.2
V0000738,2023-01-06,T003,P0104,1,25770.66,25770.66,21.8
V0000739,2023-01-06,T028,P0034,1,12050.5,12050.5,17.7
V0000740,2023-01-06,T016,P0044,1,3440.16,3440.16,19.5
V0000741,2023-01-06,T049,P0010,2,10486.79,20973.59,7.7
V0000742,2023-01-06,T080,P0137,1,8365.74,8365.74,29.8
V0000743,2023-01-06,T014,P0170,1,6713.29,6713.29,0.6
V0000744,2023-01-06,T015,P0177,1,2502.58,2502.58,11.4
V0000745,2023-01-06,T033,P0141,1,13086.22,13086.22,4.6
V0000746,2023-01-06,T088,P0178,1,3402.46,3402.46,9.0
V0000747,2023-01-06,T013,P0170,1,6206.32,6206.32,8.1
V0000748,2023-01-06,T090,P0156,1,4781.62,4781.62,24.9
V0000749,2023-01-06,T066,P0027,1,12632.23,12632.23,3.5
V0000750,2023-01-06,T014,P0030,1,6395.42,6395.42,18.3
V0000751,2023-01-06,T034,P0200,1,1789.5,1789.5,29.2
V0000752,2023-01-06,T091,P0092,1,14069.16,14069.16,4.8
V0000753,2023-01-06,T064,P0141,2,10884.43,21768.86,20.6
V0000754,2023-01-06,T043,P0124,1,6418.32,6418.32,0.4
V0000755,2023-01-06,T015,P0023,1,17218.97,17218.97,20.1
V0000756,2023-01-06,T012,P0039,1,13849.99,13849.99,2.3
V0000757,2023-01-06,T013,P0186,2,1075.47,2150.93,19.3
V0000758,2023-01-06,T038,P0117,1,26146.32,26146.32,1.5
V0000759,2023-01-06,T006,P0045,2,17037.73,34075.45,10.8
V0000760,2023-01-06,T041,P0174,1,1627.91,1627.91,3.5
V0000761,2023-01-06,T006,P0195,1,2207.56,2207.56,4.2
V0000762,2023-01-06,T022,P0166,1,3631.02,3631.02,26.8
V0000763,2023-01-06,T035,P0160,2,5877.91,11755.82,2.8
V0000764,2023-01-06,T024,P0088,1,26452.14,26452.14,12.0
V0000765,2023-01-06,T035,P0117,1,21051.07,21051.07,20.7
V0000766,2023-01-06,T054,P0123,1,7479.35,7479.35,23.9
V0000767,2023-01-06,T017,P0029,1,15581.83,15581.83,1.8
V0000768,2023-01-06,T014,P0041,1,5234.87,5234.87,17.7
V0000769,2023-01-06,T087,P0146,1,2507.58,2507.58,18.3
V0000770,2023-01-06,T046,P0200,1,1873.32,1873.32,25.9
V0000771,2023-01-06,T017,P0187,1,3209.94,3209.94,14.6
V0000772,2023-01-06,T057,P0106,1,28734.73,28734.73,7.8
V0000773,2023-01-06,T002,P0081,1,12086.01,12086.01,20.3
V0000774,2023-01-06,T096,P0197,1,3962.36,3962.36,17.0
V0000775,2023-01-06,T044,P0172,1,5475.14,5475.14,20.6
V0000776,2023-01-06,T013,P0159,1,1814.59,1814.59,21.8
V0000777,2023-01-06,T045,P0124,1,5203.2,5203.2,19.2
V0000778,2023-01-06,T072,P0039,2,11563.69,23127.37,18.4
V0000779,2023-01-06,T083,P0003,2,4167.55,8335.09,15.2
V0000780,2023-01-06,T064,P0121,2,11111.21,22222.43,2.2
V0000781,2023-01-06,T042,P0126,1,3570.52,3570.52,29.1
V0000782,2023-01-06,T065,P0013,1,7626.13,7626.13,19.3
V0000783,2023-01-06,T031,P0104,1,28568.87,28568.87,13.3
V0000784,2023-01-06,T058,P0147,1,11261.31,11261.31,15.0
V0000785,2023-01-06,T016,P0081,3,11779.65,35338.96,22.4
V0000786,2023-01-06,T014,P0005,1,3545.27,3545.27,1.1
V0000787,2023-01-06,T001,P0141,1,10458.21,10458.21,23.8
V0000788,2023-01-06,T082,P0159,1,1966.57,1966.57,15.3
V0000789,2023-01-06,T084,P0053,1,2257.78,2257.78,28.5
V0000790,2023-01-06,T007,P0094,1,12698.48,12698.48,25.3
V0000791,2023-01-06,T072,P0085,1,27222.85,27222.85,18.0
V0000792,2023-01-06,T085,P0184,1,1624.6,1624.6,13.6
V0000793,2023-01-06,T098,P0025,1,7636.58,7636.58,0.1
V0000794,2023-01-06,T082,P0091,2,15746.07,31492.15,8.8
V0000795,2023-01-06,T048,P0134,1,9088.93,9088.93,1.4
